geoid,pm25_Val,MEAN_Af_HI,MEAN_TEMP,MEAN_HEAT_INDEX,CMAQ_NO2,CMAQ_O3,CMAQ_PM25,proportionA,proportionB,proportionC,proportionD,proportionCorD,primary_grade_4levels,primary_grade_3levels,HPRICETIER,VULNERABLE,CHANGE,VUL_PRICE,overcrowded_total,median_rent,median_home_value,cost_burdened_total,percentage_foreign_born,average_household_size,percentage_family_households,percentage_four_year_degree_or_higher_total,pop_density (sq.mi.),number_children,number_seniors,percentage_seniors,percentage_children,percentage_overcrowding,cost_burdened_owners_renters,simpson,specCt,uniqSp,ndvi,acs_population,svi_pecentile,trees_n,trees_area,trees_den,trees_crown_den,zip_code,asthma_5yr_avg,asthma_age_adj_rate,urban_flood_suscep,heatisl,nn_q3_pm2_5,logtraf,city_property_tot,hardship,pct_white,pct_black,pct_nativeam,pct_asian,pct_other,prop_comm,prop_plndev,prop_resdntl,CLRRt,AdAsthRt,PhysRate,LngCncRt,CancerRt,HypRt,logtrafScld,pct_pacis,pct_hisp,aland,awater,intptlat,intptlon,commarea_n,community
17031681000,10.49356771,100.0810912,83.92746495,89.29577433,16.26231446,30.54224116,10.51381138,0,0,0,0.99337,0.99337,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",38,797,116100,587,1.28739114,2.15,39.87455197,6.681922197,10483.5556,422,445,16.84967815,15.97879591,3.405018,52.59857,0,1,1,0.410597,2641,77.2,2130,148023,0.003265,22.7,"60636,60621",269,249.2,9.6,59.8,10.1,5.1,118,43.9,1.2,97.1,0,0,1.7,21,0,97,39,15.8,28.1,113.840803,627.1689508,37,75,0,0,652466,0,+41.7760398,-087.6495479,68,ENGLEWOOD
17031681100,10.50591159,99.60967924,84.11501857,89.86705977,15.90690214,30.77327586,10.47893209,0,0,0,1,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",32,987,69300,534,1.237113402,3.35,70.6323687,8.753709199,11551.85765,854,276,9.484536082,29.34707904,3.429796,57.23473,,,,0.401735,2910,97.5,2173,143714,0.003331,22,"60636,60621",269,249.2,9.7,65.5,10.1,5,97,51.2,0.4,94,1.3,0,4.2,15,0,82,39,15.8,28.1,113.840803,627.1689508,37,73.5294117647059,0,6.7,652438,0,+41.7687665,-087.6493595,68,ENGLEWOOD
17031670900,10.60498047,100.7308982,84.11273638,89.7146682,15.5312233,31.10452652,10.48321724,0,0,0,1,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",16,987,80400,228,0.4804392588,2.95,65.70841889,27.21088435,11565.18393,428,146,10.02059025,29.37542896,3.285421,46.81725,,,,0.411371,1457,69.4,1308,81455,0.004009,25,60636,300.5,249.3,9.5,69.7,10.2,0,67,35.7,7.3,88.7,0,0,3.9,30,3,34,35.2,13.4,35.5,90.50873303,552.7341756,41.4,0,0,5.2,326291,0,+41.7832124,-087.6570220,67,WEST ENGLEWOOD
17031834800,10.52937889,100.8160919,83.97589649,89.57184138,16.553665,30.41111956,10.64823564,0,0,0,1,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",0,731,115500,343,3.751617076,2.47,34.7705146,7.711442786,6675.031657,287,315,20.37516171,18.56403622,0,47.70515,0.667,3,3,0.415194,1546,94,2078,136613,0.003464,22.8,60621,269,249.2,9.5,55.1,10.2,5.3,213,45.6,5,94.6,0,0.1,0.4,122,12,79,39,15.8,28.1,113.840803,627.1689508,37,77.9411764705882,0,5.4,599866,0,+41.7836336,-087.6450883,68,ENGLEWOOD
17031680900,10.38485301,99.42537901,84.17121826,89.12979239,18.48554397,29.05061221,10.84438591,0,0,0,1,1,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",0,646,142600,898,4.752186589,2.32,43.77906977,6.242496999,8600.869123,810,669,19.50437318,23.61516035,0,52.2093,,,,0.356496,3430,96.2,3079,174685,0.002981,16.9,60621,269,249.2,9.5,57.5,10.2,5.9,125,52,1.1,98.2,0,0.6,0.1,4,11,110,39,15.8,28.1,113.840803,627.1689508,37,86.7647058823529,0,0.3,1032880,0,+41.7764305,-087.6376304,68,ENGLEWOOD
17031842800,11.0117563,99.7502765,84.48349056,89.09412218,18.0735679,29.18148105,11.34951068,,,,,,,,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",248,928,183000,1286,40.554371,3.29,80.59921415,11.77330896,12014.41397,2420,325,4.619758351,34.39943141,12.18075,63.16306,0.75,4,4,0.233701,7035,83.8,2371,146276,0.001563,9.6,60632,195.5,93,9.5,96.9,10.9,5.5,7,44.4,47,1.6,0.6,4.8,46,3,2,2,26.2,11.5,35.8,44.32203229,366.897263,15.8,80.8823529411765,0,89.9,1516560,0,+41.8075339,-087.6983044,58,BRIGHTON PARK
17031630200,11.00240469,99.17713088,84.44045492,88.97428572,16.92500613,30.08687272,11.0685375,,,,,,,,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",80,791,153900,321,35.74572127,3.48,67.11185309,10.4338843,8351.657865,632,176,8.606356968,30.90464548,13.35559,53.58932,0.667,3,3,0.178617,2045,81.7,962,51841,0.001517,8.2,"60632,60609",195.5,93,9.5,96.9,10.8,4.7,8,27.3,71.3,4.8,0,4.1,19.8,6,0,2,15.4,NA,33.8,35.26626794,366.5513563,17.6,69.1176470588235,0,90.1,634189,0,+41.8027454,-087.6940453,63,GAGE PARK
17031611100,11.07008489,99.77216349,84.05434864,89.1889377,16.55070528,30.48877757,10.80165124,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",42,738,105200,388,36.80137575,3.65,69.58831341,2.383419689,18435.4464,692,189,8.125537403,29.75064488,5.577689,51.52722,,,,0.394217,2326,86.6,1359,93793,0.004159,28.7,60609,195.5,93,9.7,88.6,10.3,4.2,77,33.3,54.5,16.6,0,0,28.9,11,0,66,36.4,10.5,32,67.22063136,474.5761204,23.1,61.7647058823529,0,76.5,326779,0,+41.8050589,-087.6575817,61,NEW CITY
17031630500,10.9526302,100.2383501,84.71105154,89.39879878,16.68838064,30.23876413,11.14383315,0,0,0.964488,0.000626,0.965115,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",106,905,150800,625,37.06133158,4.26,76.171875,5.949851254,24015.11881,2022,288,4.722859954,33.15841259,6.901042,40.6901,0,1,1,0.31438,6098,93.8,1805,111668,0.002745,17,"60632,60609",195.5,93,9.8,97.6,10.9,5.3,2,21.9,50.8,2.2,0,0,47,0,0,2,15.4,NA,33.8,35.26626794,366.5513563,17.6,77.9411764705882,0,95.8,657659,0,+41.7974279,-087.6890171,63,GAGE PARK
17031420600,10.4420433,98.65468688,83.47663744,88.00581225,16.28452595,30.82535697,10.47114928,0,0,0,0.990097,0.990097,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",37,894,206700,555,1.33524082,2.08,50.37513398,15.20706042,22294.77987,603,255,12.1602289,28.75536481,3.965702,59.48553,0,1,1,0.312875,2097,90.1,713,40912,0.002927,16.8,60637,348.5,268.8,9.7,53.2,10.6,0,20,40.8,4.6,91.1,0,0,4.3,5,0,15,36.5,12.3,27.1,106.6853478,602.9923383,36.3,0,0,3.6,243609,0,+41.7830135,-087.6132777,42,WOODLAWN
17031390600,9.443974495,96.49446827,82.29826004,86.43330384,14.36783627,32.80107064,10.02900759,0,0,1,0,1,C,CD,High-cost,0,Rising,0,11,978,420200,342,12.18678815,2.8,58.0604534,76.98209719,14009.90805,461,212,12.07289294,26.25284738,1.38539,43.07305,0.895,20,13,0.435777,1756,55.9,1556,127839,0.004793,39.4,"60615,60653",140.75,188.4,9.4,32.7,10.5,4.4,1,18.2,49.3,40.7,0,3.6,6.4,0,0,1,19.6,12.7,19.4,81.25005727,743.9529002,28.9,64.7058823529412,0,2.3,324629,0,+41.8060181,-087.5943504,39,KENWOOD
17031836100,9.663421154,96.9104431,82.93335621,87.18627478,18.75909468,28.89994435,10.88488972,0,0,0.006042,0.612578,0.61862,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",25,738,225000,396,5.10053948,2.51,53.66492147,12.8383604,6137.324337,667,186,9.122118686,32.71211378,3.272251,51.83246,0.75,4,4,0.400771,2039,95.7,2305,162304,0.002679,18.9,"60615,60609",195.5,93,9.4,54.8,10.3,4.6,85,31.2,7.6,84.4,0,0.4,7.6,5,0,80,48.1,NA,26.9,89.8234038,648.4579804,32.7,67.6470588235294,0,5,860471,0,+41.7998052,-087.6186826,40,WASHINGTON PARK
17031400500,10.25181866,98.64550192,83.74200367,88.18148835,16.42325211,30.70539093,10.53231335,0,0,0,1,1,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",0,916,175400,436,0,2.1,51.44356955,17.54385965,14270.20175,543,153,8.514190317,30.21702838,0,57.21785,0,1,1,0.324248,1797,78,846,48311,0.002594,14.8,"60637,60621",269,249.2,9.5,56.3,10.4,5,38,22.3,0.9,97.6,0.4,0,1.1,5,0,33,48.1,NA,26.9,89.8234038,648.4579804,32.7,73.5294117647059,0,0.7,326149,0,+41.7910414,-087.6231791,40,WASHINGTON PARK
17031400800,10.44366503,99.42294764,84.07740052,88.63143608,16.74749974,30.45850081,10.5696906,0,0,0,0.99253,0.99253,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",32,913,179500,597,0,4.2,52.35137533,12.823219,14206.91551,811,259,9.571322986,29.97043607,2.839397,52.97249,0,1,1,0.320839,2706,92.3,1081,50490,0.002191,10.2,"60637,60621",269,249.2,9.5,57,10.7,4.7,54,45.4,2.2,89,5.6,0,3.2,14,0,40,48.1,NA,26.9,89.8234038,648.4579804,32.7,69.1176470588235,0,1.6,493317,0,+41.7828633,-087.6205580,40,WASHINGTON PARK
17031351500,,99.74268664,83.70178817,88.24063138,19.04502106,28.94778061,10.95374966,0,0,0,1,1,D,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",24,888,275000,158,31.04786546,2.97,38.26366559,34.94252874,12044.58083,105,15,1.940491591,13.58344114,7.717042,50.80386,0.667,3,3,0.361327,773,83.7,292,11187,0.001757,6.7,"60616,60609",195.5,93,9.4,78.4,10.6,4.2,0,20.8,26.1,41.1,0,26.3,6.5,0,0,0,35.2,13,24.7,120.6118681,727.052428,28.2,61.7647058823529,0,6.7,166221,0,+41.8272402,-087.6277309,35,DOUGLAS
17031400300,9.965667963,96.5159411,82.60275402,86.62455913,15.27536759,31.66742919,10.35205968,,,,,,,,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",0,1125,189300,378,1.214882308,1.94,53.92156863,20.04333694,2461.848629,390,120,9.111617312,29.61275626,0,61.76471,0.975,96,60,0.523014,1317,89.6,5200,361147,0.003753,26.1,"60615,60637,60609",195.5,93,9.4,49.3,10.2,5.6,58,35.5,5.6,91.2,0,1,2.2,2,0,56,48.1,NA,26.9,89.8234038,648.4579804,32.7,82.3529411764706,0,6.6,1385551,79000,+41.7897540,-087.6112728,40,WASHINGTON PARK
17031836200,10.13109271,96.78958501,82.73675544,86.61702855,14.65725646,32.19482023,10.27320468,0,0,0.552091,0,0.552091,C,CD,High-cost,0,Not_Rising,0,0,1273,252600,36,15.64837905,2.48,45.23809524,13.44165436,5105.109307,56,47,2.930174564,3.49127182,0,28.57143,0.966,69,48,0.365762,1604,40.7,2718,187111,0.00334,23,"60615,60637",348.5,268.8,9.4,39.5,10.3,4.5,1,5.3,72.3,7.9,0,18.2,1.6,0,1,0,23.3,8.7,14.7,86.61430355,656.6137624,18,66.1764705882353,0,7.9,813762,0,+41.7904693,-087.6012849,41,HYDE PARK
17031834500,10.30255572,99.32478471,84.22801061,88.89646596,17.88098518,29.5954371,10.70035176,0,0,0,0.995227,0.995227,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",23,1014,,261,0.8720930233,3.52,57.80933063,11.91895113,7678.459062,525,74,5.377906977,38.15406977,4.665314,52.94118,0.875,12,10,0.36172,1376,83.8,1210,63819,0.002607,13.8,"60637,60621",269,249.2,9.5,56.3,10.4,5.1,156,30.2,0,92.1,0,0,7.9,44,0,112,48.1,NA,26.9,89.8234038,648.4579804,32.7,75,0,0,464133,0,+41.7860320,-087.6253618,40,WASHINGTON PARK
17031842500,10.3220973,100.4291289,84.5460599,89.12844227,15.3388927,31.51302513,10.2978262,,,,,,,,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",6,392,84100,349,0.5575266092,2.58,64,7.421150278,4752.235454,884,76,3.852002027,44.80486569,0.727273,42.30303,0,1,1,0.180574,1973,87.6,1390,69812,0.001293,6.5,"60637,60621",269,249.2,9.2,58.1,10.4,6.3,34,50.9,0.2,99.8,0,0,0,27,0,7,29.7,17.5,30.5,109.1230666,629.1785771,41.3,92.6470588235294,0,0,1075294,0,+41.7769506,-087.6232157,69,GREATER GRAND CROSSING
17031420300,10.23714828,99.06971147,83.50240573,87.96344617,14.63314369,32.17145035,10.10203133,0,0,0.967506,0,0.967506,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",20,949,235000,317,14.06649616,1.65,40.16620499,20.97447796,28919.84151,286,119,4.347826087,10.44939715,2.770083,43.90582,0.667,3,3,0.341701,2737,62.9,672,36730,0.002742,15,60637,348.5,268.8,9.5,43.7,10.4,3.4,28,16.1,38.4,41.3,0,17.8,2.4,0,16,12,36.5,12.3,27.1,106.6853478,602.9923383,36.3,50,0,6.9,245119,0,+41.7832241,-087.5986970,42,WOODLAWN
17031420200,10.23905659,97.88057995,83.01951257,87.20558835,14.49089688,32.29542523,10.04266629,0,0,0.967988,0,0.967988,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",14,976,138400,296,6.758373206,2.18,47.02970297,42.11469534,15618.72488,497,77,4.605263158,29.72488038,2.310231,48.84488,0,1,1,0.307547,1672,93.3,812,37308,0.002929,13.5,60637,348.5,268.8,9.5,41.2,10.4,4,7,17.7,22.4,69.1,0,5.6,2.8,0,1,6,36.5,12.3,27.1,106.6853478,602.9923383,36.3,58.8235294117647,0,2.8,277261,0,+41.7834680,-087.5935208,42,WOODLAWN
17031420400,10.28182745,97.67124994,83.23959055,87.42401503,14.93469805,31.86622703,10.23017314,0,0,0.903372,0.062309,0.965682,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",5,771,166700,396,11.84792219,1.56,24.05063291,32.80182232,11949.99629,140,202,17.86030062,12.37842617,0.703235,55.6962,0.667,3,3,0.285734,1131,79.6,566,34525,0.002309,14.1,60637,348.5,268.8,9.4,47.5,10.4,4.1,5,33,21.6,60.4,0,14.9,3.1,0,2,3,36.5,12.3,27.1,106.6853478,602.9923383,36.3,60.2941176470588,0,6.1,245128,0,+41.7831699,-087.6035584,42,WOODLAWN
17031411100,10.14389515,97.72519597,82.51061815,86.65258005,14.4191226,32.71212096,10.13386379,0,0,0.543839,0.107543,0.651382,C,CD,High-cost,0,Rising,0,0,1360,524400,213,22.48366013,2.56,56.93606755,66.58163265,20982.72058,408,310,13.50762527,17.77777778,0,25.69361,0.94,41,29,0.408218,2295,29.4,1258,91128,0.004441,32.2,"60615,60637",140.75,188.4,9.1,31.7,10.3,3.9,0,13.3,73.3,5,0.2,16.6,4.9,0,0,0,23.3,8.7,14.7,86.61430355,656.6137624,18,57.3529411764706,0,5.7,283282,0,+41.7904545,-087.5897011,41,HYDE PARK
17031411200,10.12127113,96.3470233,82.42503577,86.3447057,14.67701623,32.15993315,10.26585458,0,0,0.77522,0,0.77522,C,CD,High-cost,0,Not_Rising,0,22,1310,522400,260,23.92005158,2.31,54.59610028,80.2054155,9968.149388,298,236,15.21598968,19.2134107,3.064067,36.2117,0.966,42,36,0.429222,1551,53.7,1734,121156,0.004303,30.1,"60615,60637",348.5,268.8,9.6,37.2,10.5,4.3,0,23,66,9.8,0,18.5,5.7,0,0,0,23.3,8.7,14.7,86.61430355,656.6137624,18,63.2352941176471,0,4.7,402991,0,+41.7905618,-087.5940171,41,HYDE PARK
17031420100,10.2914896,99.28133875,83.19440628,88.30843775,13.64071501,33.08017857,9.652556905,,,,,,,,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",0,787,206300,404,3.178991016,2.6,42.38410596,17.76375113,4924.433549,319,256,17.69177609,22.04561161,0,53.50993,0.994,1581,371,0.418782,1447,84.6,3084,207031,0.004052,27.2,60637,348.5,268.8,8.9,29.9,10,5.4,2,37.2,4.6,87.1,0,2.4,5.9,2,0,0,36.5,12.3,27.1,106.6853478,602.9923383,36.3,79.4117647058824,0,2.1,761045,623125,+41.7825689,-087.5795042,42,WOODLAWN
17031420700,10.29800653,99.84258032,83.9900255,88.79374531,17.90085173,29.57949695,10.69672477,0,0,0,1,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",74,1037,77700,738,6.060606061,2.35,52.23367698,10.62403301,12087.38973,1001,288,9.486166008,32.97101449,6.357388,63.40206,0.667,3,3,0.359483,3036,98.6,2235,147593,0.003436,22.7,60637,348.5,268.8,9.7,56.7,10.4,4.1,74,45.4,0.9,95.6,0.9,0,2.6,24,0,50,36.5,12.3,27.1,106.6853478,602.9923383,36.3,60.2941176470588,0,1.5,650530,0,+41.7766914,-087.6106933,42,WOODLAWN
17031690500,10.15797234,100.5135287,84.90832783,89.9950888,15.2388302,31.58998864,10.2810412,0,0,0.587856,0.003231,0.591087,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",0,865,109400,161,0,1.26,43.61370717,15.74642127,5001.079214,135,133,21.31410256,21.63461538,0,50.15576,0,1,1,0.266608,624,82.9,596,34082,0.001844,10.5,"60619,60637",333,224.6,9.5,60.5,10.2,5.1,7,58.1,0,100,0,0,0,3,0,4,29.7,17.5,30.5,109.1230666,629.1785771,41.3,75,0,0,323161,0,+41.7681794,-087.6121031,69,GREATER GRAND CROSSING
17031420800,10.25882649,99.29028282,83.77230116,88.33936782,15.2258215,31.60116959,10.2780571,0,0,0.013394,0.985928,0.999322,D,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",16,1157,182500,484,4.494902688,2.55,61.17936118,22.78839349,16079.25829,703,180,8.341056534,32.57645968,1.965602,59.45946,0.5,2,2,0.295763,2158,86.8,846,50380,0.002434,14.5,60637,348.5,268.8,9.4,48.8,10.4,4.1,48,25.9,5.6,90.2,0,1.1,3.1,6,1,41,36.5,12.3,27.1,106.6853478,602.9923383,36.3,60.2941176470588,0,4.3,347603,0,+41.7769097,-087.6032569,42,WOODLAWN
17031690300,10.25664501,99.71223653,84.53566591,89.54481557,18.04412246,29.47118067,10.71915337,0,0,0.027283,0.972717,1,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",12,708,,405,0.7742461288,4.07,60.65989848,7.17108978,11936.26713,683,362,14.75142624,27.83211084,1.522843,51.39594,,,,0.320798,2454,98.1,1181,69780,0.002218,13.1,60621,269,249.2,9.5,59.9,10.2,6.3,45,27.6,3.6,95.1,0.2,0,1.1,15,2,28,29.7,17.5,30.5,109.1230666,629.1785771,41.3,92.6470588235294,0,0.4,532481,0,+41.7687326,-087.6291162,69,GREATER GRAND CROSSING
17031841800,10.11015967,99.0482877,83.7553409,88.8076597,16.52085632,30.47764143,10.47113175,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",13,898,132100,436,3.778234086,2.71,59.43820225,15.0867052,3838.243548,690,317,13.01848049,28.33675565,1.460674,48.98876,0.844,8,7,0.454617,2435,86.3,5539,429724,0.003371,26.2,"60619,60637",333,224.6,9.3,53.5,10.4,5.5,45,27.5,0.7,95.3,0,0,3.9,18,0,27,29.7,17.5,30.5,109.1230666,629.1785771,41.3,80.8823529411765,0,2.7,1643102,0,+41.7663064,-087.5994212,69,GREATER GRAND CROSSING
17031690400,10.19447231,100.0925082,84.51195921,89.3720234,15.3538756,31.50197201,10.29981374,0,0,0.95454,0.008668,0.963208,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",20,866,166800,848,0.9237875289,2.11,55.65280817,12.27805062,12046.02148,384,349,11.5143517,12.66908611,1.458789,61.85266,,,,0.357587,3031,85.4,1974,133745,0.003029,20.5,"60619,60637",333,224.6,9.8,60,10.4,5.2,14,33,0.1,98.9,0,0,1,5,0,9,29.7,17.5,30.5,109.1230666,629.1785771,41.3,76.4705882352941,0,0.2,651689,0,+41.7692587,-087.6202084,69,GREATER GRAND CROSSING
17031380500,,99.65117923,83.78682011,88.3519042,19.2377079,28.76936146,10.99549461,,,,,,,,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",5,900,,212,0.4618937644,,73.03030303,8.938547486,11715.43288,325,68,7.852193995,37.52886836,1.515152,64.24242,0,1,1,0.340169,866,80.5,774,39559,0.004043,20.7,60609,195.5,93,9.3,79.3,10.5,4.6,7,34,0.5,99.1,0,0.5,0,0,5,2,47.4,18.4,31.5,120.7506693,651.5352754,40.5,67.6470588235294,0,0.5,191451,0,+41.8200988,-087.6277942,38,GRAND BOULEVARD
17031843900,10.30503628,98.52572725,82.9132633,87.68991485,11.91337779,34.7866536,8.794459512,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",59,1027,89800,960,6.929849475,1.68,35.03538928,35.11580381,6169.49644,462,766,21.75518319,13.12127237,2.982811,48.53387,0.974,57,47,0.431284,3521,89.9,5334,400106,0.003609,27.1,"60649,60637",348.5,268.8,8.9,28.6,9.9,5.7,64,25.8,4.9,87.4,0,2.9,4.8,15,10,39,36.5,12.3,27.1,106.6853478,602.9923383,36.3,83.8235294117647,0,3.1,1478136,729136,+41.7789932,-087.5761303,42,WOODLAWN
17031612000,10.8350172,99.81795179,83.62736586,88.85869357,16.029424,30.87419964,10.56004605,0,0,0.974226,0.008381,0.982607,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",19,910,131500,182,1.747997087,3.73,53.16159251,6.554121152,10911.12687,352,226,16.4603059,25.6372906,4.449649,42.62295,0.5,2,2,0.480956,1373,86.1,1513,115076,0.004642,35.3,60609,195.5,93,9.5,79.3,10.1,0,112,32.1,6.6,93,0,0.4,0,9,0,103,36.4,10.5,32,67.22063136,474.5761204,23.1,0,0,5.6,325911,0,+41.7978466,-087.6525360,61,NEW CITY
17031010202,9.588989735,91.32358743,80.9026845,84.46218314,11.23748169,35.50883853,8.700630497,0,3.98e-7,0.985703,0,0.985703,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",161,973,159800,538,38.1486676,2.1,42.92196007,37.26190476,20999.24232,537,354,12.41234222,18.82889201,14.6098,48.82033,0.509,26,9,0.305828,2852,96.5,1033,71562,0.002937,20.3,60626,110.25,121.8,8.5,31.4,10.3,4.7,3,34.6,44.4,27.4,1,11.3,15.8,3,0,0,35.9,9.6,24.9,71.7341883,552.9126067,26.5,69.1176470588235,0,29,351758,0,+42.0160507,-087.6733216,1,ROGERS PARK
17031830600,9.459607601,92.0598794,81.40987576,85.23099294,13.53982067,33.54592133,9.511446953,0,0,0.66124,0.073051,0.734291,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",151,971,229500,745,28.34807653,2.43,47.06190976,43.42447917,19035.46357,965,218,4.484673935,19.85188233,7.92235,39.08709,0.967,41,35,0.25566,4861,83.5,1648,114958,0.002492,17.4,"60626,60660",110.25,121.8,8.6,35.6,10.3,5,10,25.5,67.2,13.5,0.2,5,14.1,6,0,4,35.9,9.6,24.9,71.7341883,552.9126067,26.5,73.5294117647059,0,43.9,661394,0,+42.0016980,-087.6735738,1,ROGERS PARK
17031010502,9.513168335,88.21151862,79.97021978,83.0950741,12.40153122,34.65390265,9.114908953,0,0.325841,0.674159,0,0.674159,C,CD,High-cost,1,Rising,"Vulnerable, Prices Rising",91,991,222900,809,21.87723055,2.1,26.12732095,48.78272853,40231.23735,276,120,4.282655246,9.850107066,6.034483,53.64721,0.908,14,12,0.254952,2802,59.4,556,38135,0.003082,21.1,60626,110.25,121.8,8.7,28.3,10.4,5,0,23.2,54.3,30.6,0.3,8.4,6.4,0,0,0,35.9,9.6,24.9,71.7341883,552.9126067,26.5,73.5294117647059,0,9.8,180386,0,+42.0045173,-087.6633273,1,ROGERS PARK
17031010100,9.693925381,87.81825744,79.78375741,82.71078961,11.07882118,35.63879013,8.63690567,0,0.100459,0.648357,0,0.648357,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",59,874,257400,946,17.82397169,2.09,39.11917098,45.84624923,30841.09003,893,218,4.820875719,19.74789916,2.547496,40.84629,0.816,7,6,0.279374,4522,76.5,1023,60435,0.002694,15.9,60626,110.25,121.8,8.4,27.5,10.4,4.9,1,21.7,46.8,46.2,0,0.6,6.4,1,0,0,35.9,9.6,24.9,71.7341883,552.9126067,26.5,72.0588235294118,0,8.9,379751,0,+42.0212564,-087.6698316,1,ROGERS PARK
17031010201,9.572435379,90.55040452,80.61024431,83.96955233,11.62339198,35.07472392,8.948587314,0,0.354772,0.639142,0,0.639142,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",300,1023,156500,1422,36.0136383,2.02,56.80803571,34.08138101,36139.15655,1760,464,6.591845433,25.00355164,11.16071,52.90179,0.393,31,8,0.349228,7039,97.8,2127,143302,0.004216,28.4,"60626,60645",110.25,121.8,8.7,37.7,10.1,4.7,0,37.3,48.2,37.6,0.2,2.1,12,0,0,0,35.9,9.6,24.9,71.7341883,552.9126067,26.5,69.1176470588235,0,21.3,504465,0,+42.0160077,-087.6801484,1,ROGERS PARK
17031010300,9.615638733,87.92162956,79.95741219,83.04868939,10.96101937,36.05562691,8.518667224,0,0.124639,0.862768,0,0.862768,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",234,976,173800,1415,22.85714286,2.02,37.43826144,42.60741365,36489.01099,977,1168,17.56390977,14.69172932,7.704972,46.59203,0.968,59,42,0.309177,6650,74.6,1730,127329,0.003665,27,60626,110.25,121.8,8.7,26.8,10.6,4.8,2,22.9,59,31.5,0.1,2.3,7.1,2,0,0,35.9,9.6,24.9,71.7341883,552.9126067,26.5,70.5882352941177,0.1,16.9,472017,0,+42.0159407,-087.6665351,1,ROGERS PARK
17031010400,9.538107236,85.53766945,79.20100056,81.89723865,11.43238042,35.70694893,8.615975705,0,0.269568,0.293178,0,0.293178,C,CD,High-cost,1,Rising,"Vulnerable, Prices Rising",87,1010,218500,893,11.35261013,2.37,33.0753354,42.26423795,24320.63953,568,341,6.617504366,11.02270522,4.489164,46.07843,0.927,2009,139,0.311409,5153,70,1592,119183,0.002901,21.7,"60626,60660",110.25,121.8,8.6,23.7,10.5,5.3,6,15.8,70.9,19.3,0,6.4,3.4,0,0,6,35.9,9.6,24.9,71.7341883,552.9126067,26.5,77.9411764705882,0,6,548761,602605,+42.0064109,-087.6588157,1,ROGERS PARK
17031010503,9.506316185,89.84039687,80.68071622,84.03184052,13.46954521,33.61691566,9.47775449,0,0.954501,0.045499,0,0.045499,B,B,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",59,690,345600,502,31.93228255,1.3,22.52066116,28.60246198,22844.14548,97,461,26.91185055,5.662580269,6.095041,51.8595,0.758,40,14,0.230582,1713,89.2,522,37103,0.002688,19.1,"60626,60660",110.25,121.8,8.7,28,10.4,5,0,32.6,68.3,13.2,0,12.6,5.8,0,0,0,35.9,9.6,24.9,71.7341883,552.9126067,26.5,73.5294117647059,0,6.2,194214,0,+42.0003207,-087.6631262,1,ROGERS PARK
