geoid,HeathDeath_Percent,leadPoisonR,ndvi,treesN10,treeCrwDn,socvlnIndx,hrdshpIndx,urbanFlood,surfcTemp,trafficVol,nnetPM25,chAsthmaED,chAsthma17,pop18,whiteP18,blackP18,amIndP18,asianP18,hispP18,other18,chldren18,senior18,zipCode,comArea,comAreaNm,plantDivrs,plantTotl,plantSpec,redLined,mdRent18,mdHome18,frgnBrn18,hhldSize18,fmHhld18,college18,popDens18,ovrcwdHs18,costBurd18,hsngSuscp,hsngVuln,hsngChng,dsplcPresr,chwAirTemp,chwHeatAve,chwHeatMax,eclipsPM25,lungCRt17,physRt17,adAsthma17,cancerRt17,hyptRt17
17031231200,1.43,2.532327586,0.336375,2551,26.7,97.9,39.4,9.5,85.6,4.7,10.6,382.5,202.6,,8,58,,0,39.1,33.7,30.35977588,10.51312297,60651,23,HUMBOLDT PARK,0.75,4,4,C,986,165500,16.5585373,3.31,73.90625,13.80480167,26748.90765,10.46875,49.11458,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.28651804,88.95725186,99.53676358,9.688320637,49.74493888,39.8,17.1,467.9023783,23.2
17031230700,1.43,2.532327586,0.261632,2001,19.3,95,35.8,9.4,84.6,4.4,10.6,190.75,98.5,,30.2,6.5,,0,86.1,62.1,32.83607391,6.458721817,"60651,60647",23,HUMBOLDT PARK,0.857,7,7,C,1063,159100,28.02169859,3.41,76.55976676,16.69850974,23610.89589,9.912536,52.59475,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.41039153,88.92712548,99.86267919,9.602828344,49.74493888,39.8,17.1,467.9023783,23.2
17031836600,1.43,2.532327586,0.228402,1392,12.7,84.8,28.6,9.3,79.9,5.3,10.5,130.5,128.7,,41.5,30.2,,0.6,52.9,26.8,20.29681362,13.53120908,"60622,60651,60624",23,HUMBOLDT PARK,0.8,5,5,C,1036,185900,8.249672632,2.28,49.44690265,28.91705069,9356.4252,7.300885,58.18584,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.83245186,88.16667403,97.95981826,9.544699669,49.74493888,39.8,17.1,467.9023783,23.2
17031280400,4.5,1.362179487,0.178995,684,4.8,95.1,35.8,9.2,77.8,5.1,10.7,45,162.6,,9.9,87.4,,0.7,2.8,1.9,41.64772727,4.204545455,"60612,60607",28,NEAR WEST SIDE,0.75,4,4,D,1177,408700,1.988636364,1.57,63.88415673,19.98021761,9076.935208,10.56218,46.33731,High-cost,1,Rising,"Vulnerable, Prices Rising",83.99344433,88.27759937,98.92972761,9.791765054,80.99073732,16.6,14,553.8424527,20.6
17031340300,0.61,0,0.18204,430,10.5,87.1,35,9.2,75.2,6,10.5,78.5,104.1,,20.2,1.3,,75.3,5.1,3.2,17.14752314,24.5508982,60616,34,ARMOUR SQUARE,,,,D,641,348000,62.92868808,3.01,66.80972818,19.76047904,22280.76197,1.144492,48.49785,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.39793859,88.98517759,99.92183663,10.19785881,83.92988877,54.5,NA,420.5252736,NA
17031837800,4.5,1.362179487,0.197913,2335,9.1,82.5,22.5,9.2,71.1,5.4,10.7,187.75,226.3,,22.9,70.8,,4.6,4.7,1.4,23.25319309,5.935386927,60612,28,NEAR WEST SIDE,0,1,1,D,1227,383300,5.897821187,2.46,49.31506849,30.61754022,6857.768311,2.002107,33.61433,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.33250367,88.99281939,99.88945542,9.873979727,80.99073732,16.6,14,553.8424527,20.6
17031280900,3.27,1.362179487,0.213366,313,11.4,92.2,43.1,9.4,73.5,4.8,10.7,187.75,226.3,,9.9,87.3,,1,3.1,1.8,32.08879919,5.247225025,60612,28,NEAR WEST SIDE,0,1,1,D,505,230600,1.41271443,2.79,62.43386243,21.85128983,22379.67433,6.613757,48.4127,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.56070582,89.14125025,100.0689152,10.22508717,80.99073732,16.6,14,553.8424527,20.6
17031520200,1.02,0.64516129,0.210844,2058,10.6,93.6,33.3,8.9,37.5,5.1,10.7,427.5,184,,79.2,9.2,,0.2,84.4,11.2,38.80671848,3.63499624,60617,52,EAST SIDE,0.772,18,11,,746,102800,27.40035097,3.42,78.51162791,3.754831585,9323.96026,9.209302,41.95349,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.06766721,89.45958274,100.5617918,9.889577729,61.30109861,29.6,NA,446.3589532,12.7
17031510100,2.04,1.818181818,0.247634,4548,12.4,87.4,44.6,8.5,42.5,5.2,11.1,427.5,184,,72.6,15.9,,0,76.1,11.2,26.09684758,14.39714007,60617,51,SOUTH DEERING,0.945,20,19,,746,114000,22.3919402,3.26,67.22440945,6.50364204,3718.348719,0,39.27165,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.05914117,89.50466021,100.1911493,9.995479329,89.58798803,34.9,15.6,531.8294564,46.1
17031520300,1.02,0.64516129,0.327707,2711,17.4,77.8,32,9.8,49,4.7,10.7,427.5,184,,83,3.3,,0,86.8,13.4,30.39098515,7.392863241,60617,52,EAST SIDE,0.75,4,4,D,864,124800,30.1861021,3.4,78.13051146,8.632138114,15828.77666,1.175779,41.68136,Lower-cost,0,Not_Rising,0,84.68845012,91.12639281,102.749377,9.324241638,61.30109861,29.6,NA,446.3589532,12.7
17031520600,1.02,0.64516129,0.38386,3482,17.8,88.6,27.1,9.3,47.2,4.6,10.6,427.5,184,,92.8,0.3,,1.1,76.1,5.8,32.00427198,14.31114276,60617,52,EAST SIDE,0.816,7,6,,1047,119500,31.04307583,3.42,77.35849057,13.31908832,6678.357004,9.937107,40.50314,Moderate-cost,0,Rising,0,83.88851008,89.33614055,99.93144183,8.912363625,61.30109861,29.6,NA,446.3589532,12.7
17031550100,1.02,0.495049505,0.307478,27845,22.4,75.5,26.7,8.6,35.4,5.3,10.7,427.5,184,,89.7,5.4,,0,55.6,4.8,20.65133508,12.06976385,"60617,60633",55,HEGEWISCH,0.994,971,361,,827,142900,19.61722488,2.85,67.24927174,15.79757976,2333.903282,5.160216,37.4948,Moderate-cost,0,Not_Rising,0,83.65143526,89.77568106,100.0921925,9.27469097,96.87987627,33.1,NA,532.4363569,33.5
17031520500,0.2,0.64516129,0.366271,3030,17.6,63.5,17.7,9.8,53.2,0,10.5,427.5,184,,85.9,1.6,,0,69.2,11.4,28.126835,10.76531611,60617,52,EAST SIDE,0.909,11,11,,799,131300,21.70679194,3.22,78.29457364,18.82725832,12600.50728,4.069767,28.10078,Moderate-cost,0,Rising,0,84.18556268,90.09493552,100.5250066,9.15035522,61.30109861,29.6,NA,446.3589532,12.7
17031520100,0.2,0.64516129,0.307728,6882,15.2,84.4,15.2,7.9,27.8,5.7,10.8,427.5,184,,76.6,7.4,,0,89.1,16,27.40331492,8.232044199,60617,52,EAST SIDE,0.955,32,27,,796,125700,41.04972376,3.48,85.33057851,17.04142012,1815.672773,9.710744,38.22314,Lower-cost,1,Rising,"Vulnerable, Prices Rising",82.91512355,88.08579595,98.11129998,10.00612328,61.30109861,29.6,NA,446.3589532,12.7
17031520400,0.2,0.64516129,0.30623,1750,15.7,67.7,21.9,9.7,47.3,4.1,10.6,427.5,184,,89.1,1.9,,0.2,87.1,8.8,27.06185567,9.450171821,60617,52,EAST SIDE,0.8,5,5,C,914,125500,26.67525773,3.6,77.51343054,15.21428571,16626.71891,3.453569,36.07061,Moderate-cost,0,Rising,0,84.86036946,91.35256518,102.3141102,9.466862297,61.30109861,29.6,NA,446.3589532,12.7
17031840100,0.61,0.301659125,0.203149,654,10.5,69.3,23.9,9.2,77.4,0,10.4,78.5,104.1,,32.6,1.2,,61.6,14,4.7,17.41183879,10.54785894,60616,60,BRIDGEPORT,0.667,3,3,D,890,245300,47.63853904,3.2,69.28838951,28.53347503,24705.39122,6.086142,40.44944,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.45652546,89.03097403,99.78435627,10.31099224,67.06241818,23.4,NA,419.9831567,32.7
17031839900,1.23,0.301659125,0.207264,2213,10.1,51.9,22.7,9.2,85.4,5.1,10.9,195.5,93,,63.5,4.2,,20.6,25.7,11.1,19.43878706,10.00226296,"60616,60609",60,BRIDGEPORT,0.935,20,18,D,988,330100,19.64245304,2.57,57.32240437,39.24050633,9923.634477,3.661202,37.59563,High-cost,1,Rising,"Vulnerable, Prices Rising",84.55566046,89.27622815,100.2907382,10.20381594,67.06241818,23.4,NA,419.9831567,32.7
17031600400,1.02,0.301659125,0.192915,677,11.1,80.2,33.8,9.3,77.9,4.6,10.4,158.5,82.5,,25.8,1.5,,62.4,15,10.3,18.89870836,14.47994562,"60616,60608",60,BRIDGEPORT,0.5,2,2,D,933,331700,49.15023793,3.37,66.72991777,23.98563734,34928.52366,6.451613,48.32385,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.38422127,88.71063616,100.2463032,10.43815136,67.06241818,23.4,NA,419.9831567,32.7
17031600900,1.02,0.301659125,0.23596,844,10.1,46.7,16.5,9.3,78.6,4.3,10.5,158.5,82.5,,53.9,8.1,,32.2,17.6,5.4,17.39757646,8.165031737,60608,60,BRIDGEPORT,0,1,1,D,998,259600,28.30351991,3.22,52.15801024,32.18654434,23480.14443,1.536211,37.82004,High-cost,1,Rising,"Vulnerable, Prices Rising",84.64879321,89.74354529,101.4954739,10.5100491,67.06241818,23.4,NA,419.9831567,32.7
17031230200,3.68,2.532327586,0.299077,613,18.8,94.1,23.3,9.6,80.8,4.6,10.7,190.75,98.5,,44.3,16.2,,2,66.1,35.6,28.29222894,5.304792927,60647,23,HUMBOLDT PARK,0.667,3,3,D,1099,251800,24.24383434,4.33,72.01309329,20.2190396,25974.59661,9.001637,41.89853,High-cost,1,Rising,"Vulnerable, Prices Rising",84.0730501,88.45249157,98.3340869,9.6465168,49.74493888,39.8,17.1,467.9023783,23.2
17031230300,3.68,2.532327586,0.329143,363,24.2,78.2,19.1,9.6,85.9,4.6,10.7,190.75,98.5,,39.6,0.7,,0,81.2,52,29.37062937,3.096903097,60647,23,HUMBOLDT PARK,0,1,1,D,923,265900,27.87212787,4.47,78.83959044,15.90038314,24347.58917,7.167235,44.7099,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.25739108,88.8501556,99.63595085,9.607125282,49.74493888,39.8,17.1,467.9023783,23.2
